sexo,idade,faixa_etaria,cor_raca,escolaridade,horas_trabalho_por_semana,portador_de_deficiencia,tamanho_da_empresa,tempo_no_emprego,id
1,42,6,8,7,44,0,2,165.9,2297518
2,43,6,2,9,0,0,6,45.9,311378
2,45,6,9,7,36,0,4,14.9,258893
2,26,4,8,7,36,0,9,29.8,403124
2,47,6,2,5,44,0,7,22.9,1730135
1,54,7,9,7,44,0,2,0.9,1358013
2,40,6,99,7,40,0,10,200.9,255087
2,24,3,2,8,44,0,2,0.8,2418123
2,55,7,8,9,24,0,5,136.9,2210165
1,34,5,99,9,40,0,10,196.9,2331944
1,36,5,9,2,40,0,10,3.9,2214491
1,43,6,8,7,44,0,5,4.3,1546368
1,24,3,8,7,44,0,2,34.9,84711
2,26,4,99,1,44,0,5,35.9,2351850
2,29,4,99,9,40,0,10,6.9,2203709
2,35,5,99,9,30,0,10,140.5,923404
1,29,4,2,7,44,0,7,50.9,630899
2,44,6,99,9,40,0,10,135.5,2186083
2,27,4,8,7,44,0,5,14.9,2414766
2,59,7,99,9,40,0,10,386.8,2190013
1,34,5,9,6,44,0,6,2.7,2104419
1,23,3,9,7,44,0,3,4.9,1384635
2,31,5,8,7,44,0,8,3.6,198578
1,47,6,99,9,40,0,10,35.2,1027992
1,21,3,8,7,44,0,10,19.8,642140
2,36,5,99,9,30,0,10,81.4,2041443
1,39,5,8,7,44,0,10,41.6,614291
1,42,6,8,7,44,0,5,50.9,50633
1,46,6,8,7,36,0,5,167.9,549376
1,43,6,2,7,40,0,5,225.4,1576208
1,46,6,2,7,44,0,3,45.9,111385
1,54,7,2,9,44,0,7,2.2,744414
2,35,5,8,10,44,0,7,100.9,2092265
1,23,3,2,7,44,0,8,2.2,1003837
2,35,5,4,7,36,0,4,120.9,1761977
2,35,5,8,7,44,0,5,87.6,410605
2,25,4,99,9,40,0,10,2.5,2012040
1,21,3,2,8,30,0,4,32.1,695075
2,46,6,9,7,44,0,2,46.9,406212
1,29,4,8,7,44,0,5,9.4,1460952
1,45,6,2,7,44,0,2,53.1,588756
1,36,5,2,7,44,0,6,30.9,1398309
2,33,5,99,7,40,0,5,11.6,2367985
1,43,6,8,5,1,0,5,23.9,986477
2,59,7,99,4,40,0,10,332.8,177208
1,29,4,99,7,40,0,10,73.3,1334295
2,27,4,8,7,44,0,5,62.9,1806053
2,36,5,8,9,36,0,8,123.4,2087852
2,71,8,99,4,40,0,10,328.7,177145
1,42,6,8,7,44,0,5,94.3,122012
2,41,6,9,7,44,0,3,85.9,825012
1,34,5,9,7,44,0,6,23.9,676061
1,44,6,99,7,40,0,9,47.6,544013
1,31,5,8,7,44,0,7,5.0,1583896
2,38,5,8,7,36,0,7,82.9,1919204
1,31,5,8,5,36,0,8,14.4,1219581
2,52,7,2,7,44,0,4,25.9,209094
2,44,6,99,7,30,0,10,66.0,397275
1,45,6,8,7,44,0,3,1.9,992757
1,42,6,99,9,40,0,10,177.9,2329583
1,24,3,99,7,40,0,10,21.9,80544
1,28,4,2,7,44,0,7,62.3,361933
1,33,5,8,7,44,0,6,6.1,75113
1,59,7,8,3,44,0,5,145.9,445274
2,27,4,8,7,44,0,4,15.9,1840900
1,54,7,99,9,20,0,10,39.1,1630475
1,36,5,8,7,36,0,10,51.9,679424
1,46,6,8,7,30,1,4,18.3,1550147
2,35,5,4,7,44,0,3,43.9,1856622
2,38,5,99,7,30,0,7,1.6,1788207
2,51,7,99,9,40,0,10,312.5,2438948
2,32,5,2,7,44,0,5,62.9,2411057
2,38,5,99,9,30,0,9,4.3,922134
2,32,5,2,9,44,0,6,51.1,971380
1,30,5,9,6,44,0,6,3.9,1256861
1,51,7,99,7,44,0,10,9.9,540397
1,49,6,99,7,30,0,7,91.9,1412534
1,55,7,8,7,44,0,7,57.6,505097
2,31,5,99,7,40,0,10,130.9,394294
1,50,7,99,5,30,0,10,320.9,1160061
2,61,7,99,4,25,0,10,369.9,384259
2,21,3,8,6,44,0,5,33.3,189676
1,44,6,99,7,40,0,9,263.9,1382448
1,28,4,8,7,44,0,4,4.9,1279516
1,69,8,99,8,40,0,10,112.8,1594982
1,22,3,8,7,44,0,6,2.5,127812
1,22,3,8,6,44,0,8,36.5,1257325
2,44,6,99,9,20,0,10,90.1,2020745
2,41,6,99,7,30,0,10,129.8,1931850
1,30,5,9,7,44,0,7,20.9,579350
2,37,5,9,7,25,0,10,16.9,1792353
1,45,6,8,9,40,0,7,248.1,1650236
2,43,6,99,9,30,0,10,188.6,2082468
2,29,4,8,7,44,0,9,3.6,1802875
2,54,7,99,7,40,0,10,191.9,1783302
1,40,6,99,9,30,0,10,182.4,1614656
1,34,5,2,7,44,0,10,2.3,676107
2,35,5,99,7,40,0,8,130.2,2392815
1,28,4,99,7,30,0,10,19.5,1548577
1,38,5,99,9,30,0,10,182.2,370786
1,44,6,8,5,44,0,8,6.9,323329
1,23,3,9,7,44,0,7,17.9,134061
2,26,4,8,9,44,0,4,29.2,302576
1,38,5,8,7,44,0,8,9.4,2105779
2,31,5,8,7,44,0,3,61.9,259336
1,32,5,9,5,44,0,7,6.9,472301
1,35,5,2,9,28,0,5,78.7,1634702
2,19,3,8,1,44,0,4,4.3,172866
1,35,5,8,7,22,0,7,45.8,69723
1,54,7,8,5,44,0,7,8.9,1174416
1,25,4,8,5,44,0,7,0.2,989092
1,58,7,99,6,44,0,9,129.4,1248613
1,27,4,8,7,44,0,5,79.9,2313089
1,37,5,99,9,30,0,10,2.8,705481
1,45,6,8,5,40,0,10,23.9,1162822
1,44,6,99,7,40,0,10,183.0,993367
1,46,6,8,7,44,0,2,53.9,347316
1,33,5,8,5,44,0,5,8.7,1212766
2,48,6,8,4,44,0,4,54.9,1713249
2,53,7,8,7,44,0,7,107.8,1804790
1,20,3,8,7,44,0,8,16.8,1450896
2,53,7,99,11,40,0,10,133.2,981419
1,27,4,9,7,44,0,5,10.5,1447918
1,52,7,99,2,40,0,8,233.9,2214110
1,45,6,99,7,30,0,10,10.5,1279136
1,50,7,9,7,44,0,4,30.1,560546
2,47,6,99,4,44,0,10,250.9,1704516
1,41,6,8,7,44,0,8,52.2,113950
1,40,6,99,5,44,0,9,117.6,1166901
1,58,7,9,7,44,0,2,23.9,72910
1,28,4,8,7,44,0,8,27.6,497754
1,26,4,2,7,44,0,4,14.9,123671
1,52,7,8,7,44,0,5,101.9,497610
1,24,3,8,5,38,0,8,4.9,456302
1,28,4,8,2,44,0,3,95.9,1090860
1,30,5,8,9,44,0,8,31.2,742720
1,29,4,2,7,40,0,4,4.3,1292808
2,24,3,9,7,44,0,3,58.6,1050914
1,45,6,8,4,44,0,2,59.9,12421
1,31,5,99,9,40,0,10,77.5,160323
1,30,5,8,7,44,0,6,41.6,2280916
1,53,7,8,7,38,1,10,43.8,1526343
1,27,4,8,5,44,0,9,4.7,29455
2,19,3,2,7,44,0,6,5.9,885806
2,29,4,8,7,36,0,5,21.2,1805911
1,20,3,4,7,44,0,2,3.9,115514
1,29,4,8,7,44,0,4,53.9,129996
1,40,6,99,7,30,0,10,177.0,589260
1,27,4,2,7,44,0,4,0.8,1393880
2,37,5,8,7,44,0,8,16.9,1884832
2,48,6,99,9,40,0,10,104.1,2447019
1,28,4,8,7,44,0,6,26.7,1282137
2,53,7,8,7,44,0,3,22.9,2180171
1,55,7,99,7,40,0,10,317.0,89928
2,40,6,99,4,36,0,10,225.7,1712646
2,44,6,99,5,40,0,10,110.8,1721921
1,36,5,99,7,40,0,10,35.9,2108049
2,36,5,8,5,44,0,5,65.9,766252
2,59,7,99,7,36,0,8,315.6,2376270
1,32,5,9,9,44,0,5,12.7,1645904
1,36,5,9,7,44,0,4,18.8,1571608
1,24,3,99,9,25,0,10,21.9,374595
1,61,7,8,5,44,0,9,251.1,1178397
2,44,6,8,2,44,0,6,38.5,1698281
1,23,3,8,7,44,0,9,10.8,1460457
1,26,4,9,7,44,0,7,22.5,361264
2,49,6,99,9,40,0,9,165.9,2044918
1,26,4,8,7,36,0,4,14.9,547406
1,28,4,8,7,44,0,7,128.3,1329852
1,59,7,2,7,44,0,3,36.7,2306846
2,29,4,99,8,30,0,10,133.4,1957615
2,26,4,8,7,44,0,3,2.2,1887910
2,55,7,99,7,40,0,8,93.1,2167520
1,36,5,8,7,44,0,8,4.6,2255087
1,38,5,99,9,20,0,10,136.7,1637235
1,18,3,8,7,44,0,3,5.7,2131304
1,58,7,99,4,40,0,10,407.9,985288
2,38,5,2,9,44,0,7,32.4,959447
1,30,5,9,7,44,0,3,9.9,79243
1,70,8,99,9,30,0,8,405.4,1615924
1,33,5,9,7,44,0,7,5.9,1345584
1,30,5,2,7,44,0,2,98.9,64328
1,36,5,8,7,44,0,6,15.8,51432
2,40,6,8,6,44,0,7,24.9,775704
2,55,7,99,7,30,0,10,141.3,845599
1,43,6,99,5,40,0,8,271.5,22184
1,39,5,99,11,40,0,10,136.3,752292
2,56,7,99,7,40,0,10,13.6,231129
1,25,4,8,7,44,0,4,68.9,113784
2,39,5,99,9,4,0,9,57.9,934813
2,63,7,99,5,30,0,10,236.8,763082
2,41,6,8,7,44,0,2,10.8,248236
1,56,7,99,4,40,0,8,399.6,2098271
2,27,4,8,8,44,0,3,28.9,2418239
1,32,5,9,7,44,0,3,10.9,143380
2,38,5,8,7,44,0,5,75.7,813025
1,28,4,8,6,44,0,2,0.9,1245277
2,26,4,8,7,36,0,5,20.3,246178
2,36,5,99,7,40,0,9,72.6,1874336
1,40,6,2,9,44,0,4,55.6,1687513
1,33,5,8,3,44,0,5,38.9,1110649
2,47,6,99,7,30,0,9,274.9,397008
2,36,5,8,7,44,0,3,69.9,1895515
1,42,6,8,7,44,0,8,55.9,1010739
2,64,7,99,7,30,0,10,463.3,1821075
2,41,6,99,7,30,0,10,146.2,1814149
1,36,5,8,8,44,0,7,58.9,686604
2,36,5,8,7,44,0,5,51.9,1819433
1,60,7,8,5,44,0,8,19.3,2231715
2,58,7,99,9,40,0,10,453.0,302808
2,33,5,2,1,36,0,9,10.6,1693022
1,45,6,99,7,40,0,10,121.7,351859
1,49,6,99,9,25,0,10,199.4,161956
2,55,7,99,7,40,0,10,284.5,223356
2,49,6,8,7,44,0,5,320.5,823673
1,41,6,8,7,44,0,6,77.9,1570302
1,36,5,8,6,44,1,9,66.6,1233248
2,60,7,99,9,20,0,10,199.4,2079762
2,37,5,99,7,40,0,8,184.9,837551
2,55,7,99,5,40,0,6,232.9,182319
1,43,6,99,7,44,0,9,192.0,1309203
1,34,5,8,6,44,0,7,36.9,1262723
1,21,3,8,7,40,0,10,7.4,1532733
1,55,7,99,7,30,0,7,148.5,1341491
2,37,5,8,7,44,0,7,94.3,828036
1,43,6,9,7,44,0,8,6.5,2256455
2,26,4,8,7,44,0,6,24.9,1896899
2,49,6,8,5,36,0,2,47.9,182372
1,22,3,8,7,44,0,10,4.5,1419052
1,31,5,9,8,44,0,4,68.5,690641
2,26,4,8,7,44,0,10,2.9,2170796
1,23,3,8,7,41,0,7,3.4,135510
1,38,5,8,7,44,0,7,64.2,619983
2,48,6,99,7,30,0,9,331.9,1879959
1,33,5,8,7,44,0,8,22.8,1421824
2,34,5,8,9,44,0,5,82.4,2209752
1,41,6,8,7,44,0,6,5.8,51619
1,27,4,8,7,44,0,9,47.5,1508055
1,39,5,8,5,44,0,2,4.9,1192171
1,47,6,8,7,44,0,4,82.9,125643
1,23,3,2,8,44,0,9,19.5,147255
2,23,3,9,6,36,0,3,1.3,192394
1,41,6,8,7,44,0,8,21.6,2250418
2,51,7,8,7,36,0,10,38.9,1880579
1,42,6,8,2,44,0,3,14.2,2213429
1,40,6,8,7,44,0,8,27.6,1567374
2,56,7,99,9,20,0,10,175.3,2003660
1,35,5,8,7,44,0,5,4.8,1471116
2,25,4,99,7,40,0,7,70.2,2372004
1,22,3,9,7,44,0,2,27.6,132962
1,39,5,2,3,44,0,3,16.9,8460
1,25,4,8,7,38,0,10,60.9,1512721
2,40,6,99,7,44,0,10,135.9,1869123
2,51,7,8,7,44,0,3,173.9,1879144
1,30,5,8,2,44,0,4,19.4,1098417
1,44,6,9,9,40,0,10,19.3,1022897
1,39,5,99,9,40,0,10,197.9,1024533
2,33,5,8,7,44,0,5,31.9,1955347
1,67,8,99,7,30,0,8,541.5,1329554
1,39,5,8,7,44,0,6,147.4,675327
1,20,3,8,7,44,0,2,7.3,1263650
1,29,4,2,4,44,0,5,13.7,985340
2,35,5,99,9,30,0,10,19.8,970133
1,58,7,2,7,44,0,4,150.9,2276154
2,31,5,8,7,44,0,3,1.7,1876688
1,27,4,8,6,40,0,6,28.1,1247076
2,43,6,99,7,36,0,9,214.9,2365960
1,45,6,8,7,42,0,8,57.9,621767
2,37,5,99,5,40,0,10,76.1,2358152
1,38,5,8,7,44,0,5,75.9,661282
1,56,7,4,5,44,0,5,65.2,1167295
1,25,4,8,7,44,0,8,38.8,1453353
2,42,6,99,9,44,0,10,166.9,2018489
1,41,6,8,7,44,0,9,3.6,1566270
1,29,4,9,7,44,0,2,10.9,1371062
2,42,6,8,7,44,0,10,136.2,872052
1,41,6,99,7,30,0,10,225.1,1395218
1,38,5,4,5,44,0,4,5.9,326659
1,49,6,99,9,30,0,10,58.5,715914
1,68,8,99,2,40,0,10,419.9,983745
1,33,5,2,7,44,0,10,5.3,1390029
1,41,6,99,7,44,0,8,44.9,552842
2,63,7,99,7,30,0,6,2.9,1762742
2,40,6,99,9,30,0,8,113.1,282302
2,30,5,8,9,44,0,4,76.9,978205
1,38,5,9,7,44,0,5,8.9,1586207
1,19,3,2,6,44,0,3,37.3,39890
2,30,5,8,7,44,0,5,104.9,1943904
2,50,7,8,10,44,0,9,20.1,980355
2,30,5,8,7,44,0,5,28.9,888759
2,36,5,8,9,44,0,7,32.8,974517
2,36,5,8,9,44,0,5,4.3,972595
1,28,4,8,7,44,0,8,2.5,1463456
1,32,5,2,7,44,0,5,32.9,492211
1,23,3,8,7,44,0,8,0.9,1008253
2,43,6,2,9,44,0,6,147.4,978460
2,24,3,8,7,44,1,10,2.7,2379453
2,33,5,8,9,30,0,10,62.9,2067921
2,41,6,99,5,40,0,10,7.3,1729222
1,35,5,8,2,44,0,7,5.9,1098634
1,40,6,8,5,44,0,10,2.3,1209366
2,23,3,8,7,44,0,2,15.9,1949673
1,53,7,99,7,40,0,9,203.8,1419829
1,32,5,9,9,6,0,7,76.8,1681957
1,34,5,9,7,44,0,9,4.1,657660
2,43,6,99,7,30,0,10,146.2,1803045
2,26,4,8,5,44,0,6,14.7,768750
1,30,5,8,7,44,0,5,49.9,112784
2,26,4,8,9,36,0,8,0.4,961027
1,21,3,99,7,36,0,10,27.9,555120
2,50,7,99,9,30,0,10,9.9,954280
1,24,3,8,7,44,0,2,8.6,1543935
1,38,5,8,7,44,0,5,2.5,1321564
1,72,8,99,3,40,0,4,69.8,2217202
1,35,5,8,7,44,0,3,28.9,1444612
2,40,6,8,9,30,0,10,123.3,974064
1,25,4,8,7,44,0,5,20.6,1551094
1,51,7,99,7,40,0,10,284.6,87085
2,44,6,99,9,20,0,10,76.8,2071423
2,34,5,8,9,44,0,4,23.4,978320
2,36,5,8,8,44,0,6,6.0,1965706
2,47,6,9,5,44,0,4,89.2,2159044
1,47,6,2,7,44,0,3,145.9,71259
1,46,6,99,7,44,0,9,55.9,1328361
2,42,6,9,8,44,0,5,119.9,2183038
1,47,6,8,7,44,0,2,78.9,544566
1,42,6,2,7,44,0,6,222.9,1554489
2,35,5,99,11,40,0,10,46.7,2459844
1,30,5,8,7,44,0,4,32.1,2315708
1,23,3,1,6,44,0,9,22.3,1231361
1,28,4,99,7,40,0,9,54.4,1584031
2,58,7,2,4,44,0,5,44.9,178671
1,44,6,99,5,20,0,10,143.9,1191052
1,22,3,4,6,44,0,9,45.8,35211
1,26,4,8,6,44,0,8,59.8,1232144
1,39,5,8,7,44,0,9,10.4,2319863
2,45,6,99,9,30,0,9,32.9,1985141
1,32,5,8,7,44,0,5,32.4,1517356
2,38,5,99,9,44,0,8,9.9,1060660
1,70,8,8,2,44,0,3,142.9,983872
1,39,5,2,7,0,0,5,85.2,78699
2,36,5,8,5,44,0,4,0.9,760855
1,60,7,99,7,40,0,10,386.8,2116883
1,48,6,99,9,44,0,10,246.9,2137041
1,47,6,8,7,44,0,10,45.8,614957
1,20,3,4,7,44,0,4,1.1,133686
2,61,7,99,7,40,0,10,4.9,2392159
1,18,3,8,7,44,0,6,2.7,547795
1,27,4,9,7,44,0,9,28.7,59651
2,39,5,2,7,44,0,6,43.9,1826021
2,30,5,8,6,44,0,7,17.8,1752604
1,23,3,8,4,44,0,3,11.8,15430
2,39,5,99,7,40,0,9,141.1,217212
1,27,4,8,7,44,0,8,3.5,637808
1,48,6,9,7,44,0,9,197.9,343269
1,48,6,8,7,36,0,9,181.9,346467
1,46,6,2,4,44,0,2,17.9,2220685
2,36,5,99,5,30,0,10,84.8,762986
2,47,6,8,4,44,0,5,170.9,1705319
2,39,5,99,9,20,0,10,30.0,2032232
2,26,4,2,7,44,0,4,13.1,1909453
1,24,3,8,7,44,0,3,4.9,1342182
1,47,6,8,7,44,0,8,30.7,1582516
1,43,6,2,5,44,0,6,1.4,1221484
1,49,6,8,4,44,0,9,303.9,2223673
1,49,6,8,5,44,0,4,10.4,1175532
1,49,6,8,7,30,0,10,222.9,549127
2,24,3,99,5,40,0,10,30.3,183028
1,20,3,8,7,44,0,5,20.2,516447
1,30,5,8,7,44,0,4,4.4,1392218
1,56,7,99,6,30,0,9,199.6,1263194
2,64,7,99,9,30,0,10,334.4,957032
1,32,5,8,5,44,0,6,0.9,473144
1,48,6,99,7,44,0,10,47.9,1327934
1,33,5,8,4,44,0,2,1.6,1135378
1,25,4,8,7,44,0,9,1.9,1323942
2,22,3,8,8,26,0,7,10.9,272645
2,61,7,4,4,40,0,9,376.7,178513
2,50,7,8,7,44,0,9,137.5,799517
1,32,5,8,5,44,0,3,16.8,1188866
2,41,6,99,5,30,0,10,31.7,1724115
2,51,7,8,7,44,0,4,133.9,2179887
2,31,5,9,9,44,0,5,9.9,972229
1,22,3,8,8,44,0,4,1.4,148110
1,62,7,2,7,44,0,5,25.3,52792
1,48,6,99,7,40,0,10,304.0,84838
2,29,4,8,7,44,0,4,0.8,208453
2,35,5,8,9,44,0,4,12.6,971961
1,19,3,8,7,40,0,10,0.6,1354992
2,44,6,2,7,44,0,2,40.9,809794
1,26,4,2,7,44,0,4,26.9,1452224
1,30,5,8,7,44,0,8,2.4,597242
1,31,5,2,7,44,0,5,16.9,1536030
2,55,7,99,9,25,0,10,422.9,915020
2,26,4,8,7,36,0,4,0.9,2179323
1,43,6,2,7,44,0,8,13.3,1474332
2,30,5,99,7,40,0,4,53.8,1907350
1,60,7,8,7,44,0,7,6.9,1579164
2,41,6,99,9,40,0,7,150.1,2434518
1,22,3,8,7,38,0,5,15.6,1459277
2,33,5,9,9,36,0,8,9.6,1067776
2,50,7,8,5,40,0,10,9.8,1734199
1,35,5,8,7,44,0,6,32.2,491222
2,61,7,99,9,30,0,10,447.9,2082030
2,33,5,8,7,44,0,9,57.6,1928426
1,19,3,8,6,44,0,5,1.2,1256972
1,40,6,8,4,44,0,5,15.9,1147039
1,26,4,8,7,44,0,7,15.8,2127825
2,57,7,99,9,30,0,7,97.9,2437905
1,52,7,8,6,44,0,8,141.8,2236005
2,20,3,8,7,44,0,5,16.9,265094
1,32,5,8,5,44,0,10,160.9,1214260
1,38,5,8,9,12,0,6,28.9,149658
2,37,5,99,9,40,0,10,1.9,305407
2,24,3,8,7,44,0,7,12.6,1923084
1,25,4,8,6,44,0,2,31.9,1247631
1,54,7,99,11,40,0,10,16.3,752267
2,45,6,8,9,6,0,6,16.9,2090957
1,26,4,8,7,44,0,5,22.3,2319983
2,44,6,8,7,44,0,2,111.9,862231
1,40,6,8,7,44,0,9,11.9,681769
2,65,8,99,7,40,0,6,224.4,2391530
1,30,5,8,7,44,0,7,56.9,357345
2,57,7,9,7,44,0,4,190.6,880116
1,39,5,8,7,44,0,2,7.9,1547571
2,38,5,2,7,44,0,2,105.9,783852
1,42,6,9,7,44,0,4,19.7,58406
1,59,7,99,9,40,0,10,387.3,156534
1,51,7,8,7,44,0,5,16.9,560707
1,32,5,99,7,30,0,8,17.9,567902
2,22,3,8,7,44,0,6,28.8,817406
2,30,5,99,9,40,0,10,30.5,307613
1,34,5,8,5,44,0,6,11.7,1205005
1,41,6,99,5,40,0,10,1.4,1167978
1,54,7,8,7,44,0,9,1.9,508402
2,33,5,8,9,44,0,5,24.9,2074119
2,35,5,2,7,44,0,2,26.8,1872880
2,26,4,8,8,44,0,2,14.7,2418896
2,54,7,8,7,44,0,3,4.9,1758874
2,22,3,8,8,44,0,5,36.7,1965898
2,33,5,8,5,44,1,10,1.4,1733783
1,32,5,9,7,44,0,10,19.3,1478442
2,32,5,2,9,44,0,8,42.3,967385
2,38,5,8,7,44,0,8,52.9,869111
2,43,6,99,9,30,0,8,191.9,2058166
2,21,3,8,8,44,0,10,8.7,906918
2,35,5,8,7,40,0,7,30.4,1953573
2,39,5,9,7,40,0,10,10.9,2397597
1,38,5,8,5,42,0,10,127.4,461062
1,19,3,8,6,44,0,10,11.3,1234145
1,27,4,8,5,44,0,2,11.8,1179138
1,21,3,8,7,44,0,2,26.7,1366656
2,55,7,99,7,30,0,10,250.4,819141
1,43,6,4,7,44,0,7,82.3,2293593
2,19,3,8,7,44,0,2,6.4,248545
1,42,6,99,9,30,0,9,120.7,1673251
2,46,6,8,5,44,0,2,2.9,1729261
2,47,6,99,9,30,0,10,189.4,932915
2,51,7,2,7,44,0,7,10.9,204904
2,53,7,99,5,36,0,9,224.9,1729234
1,34,5,8,5,40,0,5,13.9,465248
1,26,4,8,7,44,0,7,29.1,1450386
2,25,4,9,7,36,0,3,0.9,848341
1,38,5,9,5,44,0,3,2.1,988907
1,38,5,99,5,44,0,10,148.8,1163011
2,44,6,99,9,30,0,10,117.8,943721
1,38,5,99,9,40,0,10,88.8,1619492
1,49,6,9,7,36,0,7,38.9,350906
2,21,3,8,7,44,0,3,24.6,2409468
1,24,3,8,5,44,0,6,21.3,1211928
1,23,3,8,5,44,0,2,35.9,327063
1,39,5,99,8,30,0,10,204.6,1600362
1,49,6,99,9,20,0,10,221.4,711010
2,27,4,8,7,44,0,4,7.9,1848154
1,48,6,99,7,40,0,10,246.9,2278022
2,64,7,9,5,36,0,5,19.4,1032229
2,35,5,99,7,40,0,10,177.6,1885074
2,23,3,8,7,44,0,6,13.7,412039
1,43,6,99,9,40,0,8,112.9,1668298
2,29,4,8,4,44,0,8,123.3,384952
2,28,4,99,9,20,0,10,40.7,2009940
2,36,5,99,9,30,0,8,20.9,1061620
1,39,5,8,4,44,0,3,34.9,1151964
1,22,3,4,7,44,0,7,0.3,2309951
1,41,6,99,7,30,0,10,59.9,1293406
1,47,6,99,7,30,0,10,151.7,1379522
1,43,6,8,7,41,0,9,17.7,603732
2,44,6,2,7,44,0,4,20.9,838855
2,19,3,9,7,44,0,5,2.1,1866214
1,35,5,8,7,44,0,2,1.8,2261237
1,27,4,2,9,40,0,4,13.8,1680298
1,47,6,99,9,25,0,10,31.5,369005
2,27,4,8,7,44,0,7,6.3,1848115
2,33,5,99,9,44,0,10,93.9,1981533
2,49,6,8,5,44,0,9,260.4,1736330
2,25,4,8,7,44,0,6,23.9,860354
1,34,5,8,5,44,0,9,19.5,1219404
2,38,5,9,7,44,0,9,34.7,1874769
1,24,3,8,7,44,0,4,41.8,136425
1,43,6,99,7,40,0,9,106.1,1584017
1,26,4,9,6,44,0,3,87.9,34272
2,46,6,2,8,44,0,5,250.9,274526
1,32,5,8,7,44,0,8,73.2,623702
1,60,7,99,9,30,0,10,189.9,720969
1,39,5,99,9,40,0,9,97.3,2327207
1,22,3,8,6,44,0,8,5.8,1259570
1,44,6,2,4,44,0,5,25.5,12672
1,43,6,99,9,40,0,9,213.1,368128
2,29,4,8,10,44,0,7,15.9,2092311
2,61,7,8,7,44,0,10,91.9,1869461
2,28,4,99,7,40,0,3,35.9,1831029
2,37,5,8,7,44,0,5,59.9,2376842
2,44,6,8,7,44,0,9,89.5,793916
2,52,7,99,9,30,0,10,113.7,926758
2,29,4,8,7,44,0,7,27.1,863709
1,60,7,9,5,44,0,9,82.9,468418
1,50,7,8,7,44,0,6,110.4,352044
1,52,7,2,7,44,0,2,3.7,1444697
2,39,5,8,9,30,0,8,123.9,2080173
1,38,5,8,3,44,0,3,160.9,1107624
1,39,5,8,7,44,0,3,113.9,653599
2,36,5,8,6,42,0,7,36.3,191256
1,40,6,99,4,30,0,10,178.5,1121614
1,25,4,8,7,44,0,3,93.9,581884
2,25,4,99,7,40,0,10,5.7,226259
2,42,6,99,9,30,0,10,58.5,933196
2,44,6,9,7,44,0,9,100.9,2370070
1,35,5,4,7,40,0,10,3.6,1541772
1,28,4,8,9,40,0,6,58.9,170252
2,33,5,99,9,30,0,10,77.5,928372
2,52,7,2,5,44,0,4,53.9,185959
2,44,6,99,5,40,0,10,77.0,2359030
1,37,5,8,7,44,0,7,27.1,95836
2,37,5,99,7,44,0,8,202.9,1041127
2,42,6,99,11,40,0,10,21.7,1077329
1,33,5,8,7,44,0,4,17.9,682856
2,39,5,2,7,44,0,3,35.9,1796727
2,50,7,99,7,40,0,10,377.8,1842882
2,23,3,99,5,40,0,10,9.9,1033096
1,39,5,2,5,30,0,4,28.9,31335
1,24,3,8,7,44,0,10,3.2,1304974
2,30,5,99,7,30,0,10,109.7,797877
1,48,6,99,9,40,0,8,351.9,2136908
2,31,5,2,7,44,0,3,4.6,871479
2,21,3,6,7,44,0,8,9.8,401478
1,28,4,8,4,44,0,7,1.8,447727
2,55,7,99,7,40,0,10,251.3,788121
1,34,5,99,7,30,0,10,139.4,1434360
1,42,6,8,7,44,0,5,113.9,102953
2,34,5,99,9,25,0,10,131.5,308218
1,32,5,99,11,40,0,10,95.9,1030472
1,21,3,9,7,44,0,4,2.7,2309546
1,53,7,99,7,30,0,10,282.2,1307272
1,41,6,99,9,30,0,10,151.3,1614905
2,48,6,2,7,44,0,3,19.9,1768058
2,39,5,2,7,36,0,3,1.5,1893446
2,37,5,99,7,40,0,10,148.1,241238
1,33,5,9,7,44,0,4,0.2,1373710
1,29,4,2,7,36,0,5,74.4,103281
2,50,7,99,7,40,0,10,390.2,224399
1,40,6,8,9,44,0,7,21.4,1688443
1,43,6,9,9,44,0,2,12.4,1028110
1,37,5,99,6,40,0,10,159.8,41701
1,22,3,9,7,44,0,2,29.9,2249076
2,42,6,8,7,44,0,4,29.9,836844
1,25,4,9,7,44,0,4,10.9,78231
1,43,6,99,7,30,0,10,245.9,520149
1,44,6,8,7,44,0,2,11.9,581184
1,39,5,99,9,20,0,10,96.1,2143379
1,35,5,99,9,30,0,10,77.0,1643016
1,36,5,8,7,44,0,10,132.6,528093
1,38,5,8,3,44,0,9,55.9,8606
2,38,5,99,9,44,0,10,94.9,1997439
1,34,5,9,7,44,0,7,10.9,1543412
1,51,7,8,2,43,0,7,1.9,1098022
1,22,3,8,7,44,0,2,19.8,1404585
1,25,4,8,7,44,0,5,5.1,1547600
2,55,7,99,9,20,0,10,414.9,2021114
2,53,7,8,9,44,0,9,0.9,1972548
1,45,6,2,7,44,0,8,149.7,71566
2,59,7,99,5,30,0,10,15.7,1719394
1,21,3,8,2,44,0,3,3.9,1098510
2,25,4,2,7,44,0,3,21.3,1904401
1,41,6,99,9,44,0,9,209.2,375409
2,24,3,9,7,44,0,4,23.9,802857
2,41,6,99,7,30,0,10,177.9,813745
1,26,4,8,6,44,0,3,4.6,328398
1,19,3,8,7,0,0,9,2.1,1322893
2,43,6,99,6,36,0,10,46.9,1747885
2,35,5,99,9,30,0,10,77.3,429939
2,31,5,9,9,40,0,10,21.2,2446459
